1571883412.204703	5540772	-0.039472	0.156040	0.070128	-0.008018	0.026196	0.021363	-0.999396	
1571883412.224661	5540774	-0.039415	0.156010	0.070077	-0.008224	0.025886	0.021514	-0.999400	
1571883412.244649	5540776	-0.039411	0.156013	0.070057	-0.008156	0.025957	0.021328	-0.999402	
1571883412.264603	5540778	-0.039407	0.156014	0.070073	-0.008175	0.025844	0.021534	-0.999401	
1571883412.284644	5540780	-0.039426	0.156039	0.070093	-0.008122	0.025974	0.021377	-0.999401	
1571883412.304673	5540782	-0.039402	0.156004	0.070066	-0.008142	0.025932	0.021412	-0.999401	
1571883412.324605	5540784	-0.039456	0.156032	0.070085	-0.008102	0.026013	0.021390	-0.999400	
1571883412.344626	5540786	-0.039402	0.156001	0.070084	-0.008178	0.025825	0.021367	-0.999405	
1571883412.364610	5540788	-0.039491	0.156046	0.070145	-0.008072	0.026243	0.021044	-0.999402	
1571883412.384635	5540790	-0.039422	0.156018	0.070078	-0.008166	0.025933	0.021524	-0.999399	
1571883412.404704	5540792	-0.039416	0.156023	0.070077	-0.008155	0.025904	0.021310	-0.999404	
1571883412.424709	5540794	-0.039473	0.156032	0.070144	-0.008108	0.026173	0.021147	-0.999401	
1571883412.444753	5540796	-0.039496	0.156044	0.070149	-0.008082	0.026257	0.021051	-0.999401	
1571883412.464748	5540798	-0.039513	0.156025	0.070116	-0.008141	0.026266	0.021215	-0.999397	
1571883412.484719	5540800	-0.039436	0.156016	0.070062	-0.008168	0.025937	0.021268	-0.999404	
1571883412.504714	5540802	-0.039424	0.155997	0.070055	-0.008180	0.025946	0.021334	-0.999402	
1571883412.524695	5540804	-0.039425	0.156018	0.070099	-0.008109	0.025959	0.021234	-0.999405	
1571883412.544763	5540806	-0.039421	0.155998	0.070071	-0.008190	0.025906	0.021378	-0.999402	
1571883412.564725	5540808	-0.039426	0.156019	0.070067	-0.008176	0.025918	0.021334	-0.999403	
1571883412.584759	5540810	-0.039417	0.156014	0.070082	-0.008130	0.025893	0.021296	-0.999405	
1571883412.604637	5540812	-0.039390	0.155978	0.070049	-0.008212	0.025879	0.021502	-0.999400	
1571883412.624655	5540814	-0.039514	0.156029	0.070128	-0.008117	0.026268	0.021144	-0.999398	
1571883412.644663	5540816	-0.039462	0.156017	0.070078	-0.008124	0.026030	0.021228	-0.999403	
1571883412.664644	5540818	-0.039443	0.156020	0.070085	-0.008114	0.025951	0.021197	-0.999406	
1571883412.684619	5540820	-0.039441	0.156008	0.070047	-0.008192	0.025950	0.021300	-0.999403	
1571883412.704661	5540822	-0.039497	0.156050	0.070144	-0.008057	0.026240	0.020983	-0.999403	
1571883412.724644	5540824	-0.039447	0.156000	0.070044	-0.008136	0.026019	0.021336	-0.999401	
1571883412.744626	5540826	-0.039477	0.156032	0.070148	-0.008068	0.026304	0.021196	-0.999397	
1571883412.764631	5540828	-0.039398	0.155999	0.070069	-0.008178	0.025787	0.021319	-0.999407	
1571883412.784611	5540830	-0.039487	0.156020	0.070069	-0.008147	0.026114	0.021235	-0.999400	
1571883412.804607	5540832	-0.039460	0.156017	0.070103	-0.008152	0.026037	0.021335	-0.999400	
1571883412.824632	5540834	-0.039421	0.155998	0.070084	-0.008168	0.025874	0.021437	-0.999402	
1571883412.844628	5540836	-0.039477	0.156031	0.070132	-0.008037	0.026240	0.021108	-0.999401	
1571883412.864653	5540838	-0.039389	0.156009	0.070047	-0.008179	0.025905	0.021647	-0.999397	
1571883412.884759	5540840	-0.039402	0.156006	0.070068	-0.008165	0.025858	0.021350	-0.999404	
1571883412.904732	5540842	-0.039514	0.156026	0.070123	-0.008087	0.026295	0.021222	-0.999396	
1571883412.924665	5540844	-0.039423	0.156031	0.070089	-0.008107	0.025947	0.021378	-0.999402	
1571883412.944686	5540846	-0.039424	0.155988	0.070066	-0.008205	0.025889	0.021409	-0.999402	
1571883412.964641	5540848	-0.039443	0.156007	0.070078	-0.008148	0.025992	0.021317	-0.999402	
1571883412.984632	5540850	-0.039501	0.156031	0.070156	-0.008065	0.026290	0.021100	-0.999399	
1571883413.004608	5540852	-0.039490	0.156038	0.070155	-0.008033	0.026224	0.021077	-0.999402	
1571883413.024618	5540854	-0.039424	0.156014	0.070059	-0.008144	0.026003	0.021550	-0.999396	
1571883413.044654	5540856	-0.039426	0.156012	0.070071	-0.008180	0.025921	0.021570	-0.999398	
1571883413.064618	5540858	-0.039444	0.156017	0.070085	-0.008157	0.025979	0.021206	-0.999404	
1571883413.084656	5540860	-0.039423	0.156012	0.070052	-0.008134	0.026014	0.021322	-0.999401	
1571883413.104607	5540862	-0.039427	0.155995	0.070068	-0.008228	0.025919	0.021395	-0.999401	
1571883413.124609	5540864	-0.039482	0.156039	0.070141	-0.008083	0.026221	0.021261	-0.999397	
1571883413.144634	5540866	-0.039414	0.156021	0.070091	-0.008137	0.025909	0.021228	-0.999406	
1571883413.164613	5540868	-0.039511	0.156037	0.070144	-0.008090	0.026279	0.021069	-0.999400	
1571883413.184655	5540870	-0.039457	0.156012	0.070079	-0.008160	0.026020	0.021244	-0.999402	
1571883413.204623	5540872	-0.039443	0.156018	0.070073	-0.008169	0.025989	0.021475	-0.999398	
1571883413.224634	5540874	-0.039424	0.156013	0.070083	-0.008150	0.025945	0.021478	-0.999399	
1571883413.244662	5540876	-0.039465	0.156021	0.070062	-0.008138	0.026017	0.021231	-0.999403	
1571883413.264647	5540878	-0.039443	0.156025	0.070103	-0.008124	0.026025	0.021112	-0.999405	
1571883413.284615	5540880	-0.039445	0.156011	0.070072	-0.008150	0.025995	0.021265	-0.999403	
1571883413.304633	5540882	-0.039435	0.156002	0.070092	-0.008182	0.025970	0.021358	-0.999401	
1571883413.324654	5540884	-0.039418	0.156005	0.070062	-0.008152	0.026001	0.021179	-0.999404	
1571883413.344627	5540886	-0.039524	0.156038	0.070161	-0.008056	0.026345	0.021050	-0.999399	
1571883413.364653	5540888	-0.039446	0.156002	0.070071	-0.008183	0.026009	0.021335	-0.999401	
1571883413.384679	5540890	-0.039439	0.156010	0.070085	-0.008147	0.025974	0.021446	-0.999399	
1571883413.404714	5540892	-0.039492	0.156005	0.070080	-0.008188	0.026098	0.021320	-0.999399	
1571883413.424809	5540894	-0.039483	0.156051	0.070110	-0.008070	0.026124	0.021241	-0.999400	
1571883413.444736	5540896	-0.039405	0.155999	0.070066	-0.008164	0.025961	0.021341	-0.999402	
1571883413.464763	5540898	-0.039470	0.156002	0.070065	-0.008201	0.026054	0.021319	-0.999400	
1571883413.484787	5540900	-0.039426	0.156049	0.070084	-0.008101	0.025960	0.021323	-0.999403	
1571883413.504755	5540902	-0.039474	0.156013	0.070098	-0.008142	0.026115	0.021271	-0.999399	
1571883413.524783	5540904	-0.039425	0.156013	0.070090	-0.008155	0.025945	0.021287	-0.999403	
1571883413.544745	5540906	-0.039453	0.156002	0.070079	-0.008192	0.026055	0.021371	-0.999399	
1571883413.564758	5540908	-0.039487	0.156041	0.070153	-0.008069	0.026191	0.021059	-0.999403	
1571883413.584739	5540910	-0.039461	0.156017	0.070065	-0.008185	0.026003	0.021480	-0.999398	
1571883413.604753	5540912	-0.039432	0.156007	0.070052	-0.008160	0.025913	0.021343	-0.999403	
1571883413.624636	5540914	-0.039400	0.156011	0.070064	-0.008113	0.025928	0.021341	-0.999403	
1571883413.644597	5540916	-0.039396	0.156000	0.070059	-0.008136	0.025915	0.021618	-0.999397	
1571883413.664628	5540918	-0.039487	0.156028	0.070126	-0.008124	0.026196	0.021231	-0.999398	
1571883413.684644	5540919	-0.039437	0.156007	0.070075	-0.008172	0.025943	0.021261	-0.999404	
1571883413.704608	5540922	-0.039401	0.156010	0.070079	-0.008157	0.025831	0.021334	-0.999405	
1571883413.724615	5540924	-0.039428	0.155994	0.070048	-0.008175	0.026016	0.021430	-0.999398	
1571883413.744643	5540926	-0.039480	0.156019	0.070057	-0.008151	0.026091	0.021445	-0.999396	
1571883413.764611	5540928	-0.039430	0.156002	0.070092	-0.008158	0.025948	0.021382	-0.999401	
1571883413.784625	5540930	-0.039470	0.156014	0.070051	-0.008127	0.026041	0.021259	-0.999402	
1571883413.804676	5540932	-0.039418	0.156031	0.070092	-0.008112	0.025890	0.021399	-0.999403	
1571883413.824762	5540934	-0.039436	0.156010	0.070078	-0.008129	0.025951	0.021152	-0.999406	
1571883413.844680	5540936	-0.039518	0.156029	0.070116	-0.008054	0.026401	0.021201	-0.999394	
1571883413.864706	5540938	-0.039448	0.156010	0.070096	-0.008123	0.026005	0.021279	-0.999402	
1571883413.884734	5540940	-0.039427	0.156032	0.070076	-0.008099	0.025932	0.021224	-0.999406	
1571883413.904738	5540942	-0.039418	0.156010	0.070072	-0.008174	0.025871	0.021534	-0.999400	
1571883413.924707	5540944	-0.039413	0.156003	0.070076	-0.008179	0.025891	0.021324	-0.999404	
1571883413.944727	5540946	-0.039484	0.156038	0.070151	-0.008068	0.026225	0.021057	-0.999402	
1571883413.964702	5540948	-0.039429	0.155998	0.070073	-0.008189	0.025940	0.021288	-0.999403	
1571883413.984710	5540950	-0.039437	0.156005	0.070081	-0.008172	0.025998	0.021306	-0.999402	
1571883414.004744	5540952	-0.039521	0.156033	0.070134	-0.008068	0.026310	0.021053	-0.999400	
1571883414.024626	5540954	-0.039417	0.155999	0.070070	-0.008185	0.025881	0.021393	-0.999403	
1571883414.044634	5540956	-0.039467	0.156006	0.070078	-0.008190	0.026050	0.021348	-0.999399	
1571883414.064684	5540958	-0.039500	0.156058	0.070154	-0.008054	0.026279	0.021205	-0.999397	
1571883414.084638	5540960	-0.039409	0.155998	0.070071	-0.008162	0.025842	0.021334	-0.999405	
1571883414.104634	5540962	-0.039416	0.156014	0.070051	-0.008109	0.025961	0.021188	-0.999406	
1571883414.124604	5540964	-0.039454	0.156003	0.070090	-0.008179	0.026003	0.021354	-0.999400	
1571883414.144615	5540966	-0.039438	0.156010	0.070084	-0.008142	0.026001	0.021242	-0.999403	
1571883414.164646	5540968	-0.039441	0.156024	0.070098	-0.008140	0.025965	0.021250	-0.999404	
1571883414.184608	5540970	-0.039426	0.156016	0.070071	-0.008153	0.025930	0.021256	-0.999404	
1571883414.204628	5540972	-0.039445	0.156011	0.070090	-0.008139	0.025986	0.021312	-0.999402	
1571883414.224679	5540973	-0.039439	0.155994	0.070077	-0.008204	0.025983	0.021388	-0.999400	
1571883414.244707	5540976	-0.039445	0.156012	0.070070	-0.008179	0.025982	0.021317	-0.999402	
1571883414.264749	5540978	-0.039439	0.156016	0.070077	-0.008107	0.026046	0.021281	-0.999401	
1571883414.284710	5540980	-0.039443	0.156020	0.070107	-0.008131	0.026030	0.021445	-0.999398	
1571883414.304724	5540982	-0.039408	0.156003	0.070081	-0.008163	0.025981	0.021574	-0.999396	
1571883414.324766	5540984	-0.039474	0.156034	0.070119	-0.008054	0.026246	0.021115	-0.999400	
1571883414.344780	5540986	-0.039428	0.155989	0.070080	-0.008193	0.025957	0.021420	-0.999400	
1571883414.364755	5540988	-0.039420	0.156008	0.070070	-0.008176	0.025899	0.021308	-0.999404	
1571883414.384731	5540990	-0.039491	0.156021	0.070111	-0.008076	0.026279	0.021155	-0.999398	
1571883414.404643	5540992	-0.039419	0.156028	0.070083	-0.008090	0.025901	0.021417	-0.999402	
1571883414.424621	5540994	-0.039427	0.156014	0.070083	-0.008131	0.025959	0.021261	-0.999404	
1571883414.444626	5540996	-0.039496	0.156048	0.070155	-0.008051	0.026273	0.020967	-0.999403	
1571883414.464637	5540998	-0.039467	0.156014	0.070069	-0.008165	0.026039	0.021264	-0.999401	
1571883414.484697	5541000	-0.039477	0.156046	0.070151	-0.008097	0.026189	0.021298	-0.999397	
1571883414.504636	5541002	-0.039505	0.156021	0.070132	-0.008095	0.026273	0.021219	-0.999397	
1571883414.524634	5541004	-0.039417	0.156008	0.070063	-0.008119	0.025952	0.021333	-0.999403	
1571883414.544664	5541006	-0.039451	0.155993	0.070076	-0.008181	0.025959	0.021372	-0.999401	
1571883414.564654	5541008	-0.039490	0.156033	0.070121	-0.008055	0.026285	0.021069	-0.999400	
1571883414.584634	5541010	-0.039440	0.156013	0.070080	-0.008140	0.025960	0.021283	-0.999403	
1571883414.604633	5541012	-0.039409	0.156004	0.070053	-0.008144	0.025890	0.021241	-0.999406	
1571883414.624646	5541014	-0.039415	0.156004	0.070071	-0.008169	0.025899	0.021347	-0.999403	
1571883414.644674	5541016	-0.039501	0.156047	0.070157	-0.008023	0.026257	0.020933	-0.999404	
1571883414.664642	5541018	-0.039442	0.156018	0.070076	-0.008132	0.025969	0.021178	-0.999405	
1571883414.684693	5541020	-0.039415	0.156008	0.070087	-0.008172	0.025945	0.021286	-0.999403	
1571883414.704620	5541022	-0.039536	0.156030	0.070128	-0.008116	0.026360	0.021096	-0.999397	
1571883414.724655	5541024	-0.039475	0.156027	0.070123	-0.008076	0.026262	0.021086	-0.999400	
1571883414.744638	5541026	-0.039458	0.155998	0.070073	-0.008207	0.026018	0.021440	-0.999398	
1571883414.764630	5541028	-0.039525	0.156031	0.070128	-0.008109	0.026309	0.021089	-0.999398	
1571883414.784639	5541030	-0.039414	0.156019	0.070103	-0.008136	0.025916	0.021241	-0.999405	
1571883414.804654	5541032	-0.039429	0.156013	0.070060	-0.008124	0.026047	0.021507	-0.999396	
1571883414.824635	5541034	-0.039498	0.156032	0.070147	-0.008051	0.026261	0.020978	-0.999403	
1571883414.844758	5541036	-0.039446	0.156019	0.070054	-0.008123	0.025956	0.021264	-0.999404	
1571883414.864843	5541037	-0.039492	0.156024	0.070065	-0.008110	0.026105	0.021342	-0.999398	
1571883414.884703	5541040	-0.039398	0.156013	0.070079	-0.008098	0.025983	0.021254	-0.999404	
1571883414.904654	5541042	-0.039453	0.156011	0.070067	-0.008126	0.025979	0.021245	-0.999404	
1571883414.924651	5541044	-0.039439	0.156028	0.070110	-0.008090	0.025981	0.021194	-0.999405	
1571883414.944642	5541046	-0.039423	0.156011	0.070067	-0.008163	0.025913	0.021479	-0.999400	
1571883414.964654	5541048	-0.039433	0.156028	0.070051	-0.008088	0.026054	0.021390	-0.999399	
1571883414.984617	5541050	-0.039415	0.156002	0.070085	-0.008128	0.026022	0.021295	-0.999402	
1571883415.004616	5541052	-0.039433	0.156005	0.070083	-0.008141	0.026086	0.021333	-0.999399	
1571883415.024689	5541053	-0.039489	0.156043	0.070152	-0.008041	0.026248	0.021020	-0.999402	
1571883415.044592	5541055	-0.039458	0.155998	0.070062	-0.008209	0.026008	0.021336	-0.999400	
1571883415.064631	5541058	-0.039497	0.156027	0.070136	-0.008079	0.026242	0.021087	-0.999401	
1571883415.084635	5541060	-0.039416	0.155992	0.070071	-0.008194	0.025875	0.021447	-0.999402	
1571883415.104620	5541062	-0.039480	0.156040	0.070118	-0.008032	0.026273	0.021303	-0.999396	
1571883415.124639	5541064	-0.039459	0.156012	0.070065	-0.008196	0.026012	0.021580	-0.999395	
1571883415.144615	5541066	-0.039467	0.156038	0.070131	-0.008019	0.026255	0.021122	-0.999400	
1571883415.164740	5541068	-0.039426	0.156002	0.070075	-0.008183	0.025940	0.021357	-0.999402	
1571883415.184838	5541070	-0.039429	0.156002	0.070052	-0.008123	0.025967	0.021319	-0.999403	
1571883415.204698	5541072	-0.039421	0.156006	0.070072	-0.008167	0.025941	0.021359	-0.999402	
1571883415.224704	5541074	-0.039439	0.156002	0.070061	-0.008165	0.025957	0.021338	-0.999402	
1571883415.244786	5541076	-0.039443	0.155991	0.070074	-0.008210	0.026001	0.021417	-0.999399	
1571883415.264708	5541078	-0.039432	0.156005	0.070079	-0.008144	0.025949	0.021282	-0.999404	
1571883415.284714	5541079	-0.039413	0.156009	0.070085	-0.008148	0.025906	0.021267	-0.999405	
1571883415.304700	5541082	-0.039503	0.156021	0.070106	-0.008084	0.026334	0.021169	-0.999396	
1571883415.324707	5541084	-0.039467	0.156018	0.070105	-0.008100	0.026241	0.021206	-0.999398	
1571883415.344710	5541086	-0.039404	0.156004	0.070044	-0.008145	0.025934	0.021307	-0.999403	
1571883415.364611	5541088	-0.039461	0.156040	0.070130	-0.008045	0.026243	0.021239	-0.999398	
1571883415.384614	5541090	-0.039414	0.156003	0.070055	-0.008191	0.025881	0.021248	-0.999406	
1571883415.404633	5541092	-0.039391	0.156012	0.070055	-0.008124	0.025898	0.021502	-0.999400	
1571883415.424612	5541094	-0.039409	0.155999	0.070051	-0.008143	0.025955	0.021443	-0.999400	
1571883415.444610	5541096	-0.039445	0.156011	0.070101	-0.008132	0.025984	0.021280	-0.999403	
1571883415.464601	5541098	-0.039538	0.156034	0.070128	-0.008064	0.026356	0.021114	-0.999397	
1571883415.484638	5541100	-0.039420	0.155988	0.070053	-0.008190	0.025970	0.021518	-0.999398	
1571883415.504677	5541102	-0.039395	0.156011	0.070069	-0.008078	0.025943	0.021229	-0.999405	
1571883415.524636	5541104	-0.039500	0.156033	0.070115	-0.008067	0.026327	0.021084	-0.999398	
1571883415.544693	5541105	-0.039405	0.155999	0.070059	-0.008132	0.025944	0.021427	-0.999401	
1571883415.564763	5541107	-0.039425	0.156000	0.070079	-0.008149	0.025934	0.021379	-0.999402	
1571883415.584759	5541108	-0.039522	0.156050	0.070132	-0.008037	0.026348	0.021283	-0.999394	
1571883415.604743	5541110	-0.039509	0.156042	0.070138	-0.008082	0.026269	0.021293	-0.999395	
1571883415.624724	5541113	-0.039528	0.156050	0.070126	-0.008066	0.026337	0.021214	-0.999395	
1571883415.644725	5541116	-0.039424	0.156002	0.070056	-0.008169	0.025913	0.021408	-0.999402	
1571883415.664747	5541118	-0.039494	0.156046	0.070118	-0.008042	0.026381	0.021094	-0.999397	
1571883415.684703	5541120	-0.039424	0.156012	0.070060	-0.008108	0.025978	0.021343	-0.999402	
1571883415.704630	5541122	-0.039556	0.156052	0.070102	-0.008077	0.026421	0.021250	-0.999392	
1571883415.724616	5541124	-0.039507	0.156032	0.070164	-0.008107	0.026338	0.021367	-0.999392	
1571883415.744643	5541125	-0.039403	0.156007	0.070065	-0.008112	0.025949	0.021338	-0.999403	
1571883415.764609	5541128	-0.039379	0.155998	0.070047	-0.008165	0.025858	0.021407	-0.999403	
1571883415.784609	5541130	-0.039522	0.156033	0.070132	-0.008041	0.026328	0.021123	-0.999398	
1571883415.804611	5541132	-0.039479	0.156026	0.070123	-0.008066	0.026282	0.021219	-0.999397	
1571883415.824691	5541134	-0.039499	0.156028	0.070142	-0.008118	0.026259	0.021193	-0.999398	
1571883415.844618	5541136	-0.039519	0.156052	0.070140	-0.008077	0.026348	0.021210	-0.999395	
1571883415.864630	5541138	-0.039492	0.156039	0.070151	-0.008021	0.026268	0.021013	-0.999402	
1571883415.884615	5541139	-0.039477	0.156035	0.070154	-0.008086	0.026234	0.021076	-0.999401	
1571883415.904706	5541142	-0.039430	0.156019	0.070032	-0.008115	0.026011	0.021440	-0.999399	
1571883415.924781	5541144	-0.039436	0.156008	0.070067	-0.008140	0.025948	0.021267	-0.999404	
1571883415.944787	5541146	-0.039488	0.156045	0.070149	-0.008056	0.026249	0.021023	-0.999402	
1571883415.964757	5541148	-0.039456	0.156017	0.070053	-0.008078	0.026104	0.021481	-0.999396	
1571883415.984792	5541150	-0.039502	0.156016	0.070110	-0.008132	0.026256	0.021257	-0.999396	
1571883416.004750	5541152	-0.039473	0.156026	0.070121	-0.008047	0.026268	0.021139	-0.999399	
1571883416.024752	5541154	-0.039441	0.155999	0.070047	-0.008202	0.025913	0.021339	-0.999403	
1571883416.044742	5541156	-0.039388	0.156010	0.070066	-0.008121	0.025946	0.021291	-0.999404	
1571883416.064627	5541158	-0.039408	0.156021	0.070081	-0.008114	0.025907	0.021238	-0.999406	
1571883416.084633	5541160	-0.039398	0.155993	0.070077	-0.008157	0.025836	0.021419	-0.999403	
1571883416.104616	5541162	-0.039403	0.155999	0.070090	-0.008154	0.025857	0.021376	-0.999404	
1571883416.124657	5541164	-0.039491	0.156020	0.070097	-0.008113	0.026313	0.021136	-0.999397	
1571883416.144628	5541166	-0.039411	0.156012	0.070076	-0.008118	0.025937	0.021458	-0.999400	
1571883416.164620	5541168	-0.039440	0.156002	0.070067	-0.008172	0.025975	0.021273	-0.999403	
1571883416.184639	5541170	-0.039508	0.156017	0.070143	-0.008098	0.026240	0.021214	-0.999398	
1571883416.204628	5541172	-0.039428	0.155988	0.070080	-0.008205	0.025930	0.021525	-0.999398	
1571883416.224626	5541174	-0.039432	0.156009	0.070097	-0.008151	0.025971	0.021532	-0.999398	
1571883416.244620	5541176	-0.039422	0.155998	0.070067	-0.008175	0.025914	0.021417	-0.999401	
1571883416.264609	5541178	-0.039412	0.156009	0.070081	-0.008152	0.025922	0.021264	-0.999405	
1571883416.284621	5541180	-0.039420	0.155998	0.070066	-0.008158	0.025887	0.021316	-0.999404	
1571883416.304701	5541182	-0.039393	0.156006	0.070083	-0.008155	0.025838	0.021281	-0.999406	
1571883416.324613	5541184	-0.039415	0.155997	0.070068	-0.008196	0.025896	0.021406	-0.999402	
1571883416.344651	5541186	-0.039447	0.156018	0.070064	-0.008121	0.026103	0.021476	-0.999396	
1571883416.364631	5541188	-0.039429	0.156019	0.070043	-0.008099	0.025999	0.021487	-0.999398	
1571883416.384621	5541190	-0.039421	0.156016	0.070074	-0.008131	0.025940	0.021285	-0.999404	
1571883416.404631	5541192	-0.039437	0.155996	0.070041	-0.008220	0.025927	0.021435	-0.999400	
1571883416.424602	5541194	-0.039434	0.156018	0.070075	-0.008147	0.025950	0.021501	-0.999399	
1571883416.444620	5541196	-0.039428	0.156011	0.070063	-0.008142	0.025914	0.021501	-0.999400	
1571883416.464644	5541197	-0.039402	0.155989	0.070062	-0.008220	0.025858	0.021613	-0.999398	
1571883416.484611	5541200	-0.039446	0.156015	0.070028	-0.008116	0.026067	0.021247	-0.999402	
1571883416.504698	5541202	-0.039418	0.155997	0.070036	-0.008204	0.025962	0.021564	-0.999397	
1571883416.524656	5541204	-0.039488	0.156049	0.070128	-0.008052	0.026246	0.021403	-0.999394	
1571883416.544713	5541206	-0.039524	0.156061	0.070216	-0.007864	0.026523	0.020964	-0.999397	
1571883416.564730	5541208	-0.039491	0.156056	0.070494	-0.008027	0.026572	0.021531	-0.999383	
1571883416.584706	5541210	-0.039426	0.156047	0.070895	-0.008249	0.026200	0.021396	-0.999394	
1571883416.604733	5541212	-0.039245	0.156065	0.071232	-0.007901	0.025239	0.021777	-0.999413	
1571883416.624795	5541214	-0.039180	0.156099	0.071521	-0.007854	0.025095	0.021805	-0.999416	
